original_name,suggested_cas,suggested_name,confidence,notes,molecular_formula,molecular_weight,smiles,pubchem_cid,source
"phthalic acid, dibutyl ester",84-74-2,"dibutyl benzene-1,2-dicarboxylate",High,"The input name is a common and unambiguous synonym for Dibutyl phthalate (DBP). The term 'phthalic acid' by itself almost universally refers to the ortho-isomer, benzene-1,2-dicarboxylic acid. The compound is the diester formed from this acid and n-butanol. The identity was confirmed using PubChem.",C16H22O4,278.151815,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3026.0,LLM_VertexAI
Ciprofloxacin,,,Error,LLM processing failed: 429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.,,,,,LLM_VertexAI
"phthalicacid, dicyclobexyl ster",84-61-7,Dicyclohexyl phthalate,High,"The input name contains common typos. 'dicyclobexyl' was interpreted as 'dicyclohexyl' and 'ster' was interpreted as 'ester'. The resolved compound is Dicyclohexyl phthalate, the diester of phthalic acid and cyclohexanol.",C20H26O4,330.18311,C1=CC=C(C(=C1)C(=O)OC2CCCCC2)C(=O)OC3CCCCC3,6806.0,LLM_VertexAI
Apomorphine-2,58-00-4,"(6aR)-5,6,6a,7-tetrahydro-6-methyl-4H-dibenzo[de,g]quinoline-10,11-diol",High,"The input name 'Apomorphine-2' is not a standard chemical identifier and does not yield direct results in major chemical databases. It is highly probable that this is a non-standard reference or a typo for the well-known compound 'Apomorphine'. The suffix '-2' does not correspond to a known systematic modification, isomer, or derivative. The identity profile provided is for the parent compound, (R)-Apomorphine, which is the biologically active form.",C17H17NO2,267.125929,CN1CCC2=CC=C(C3=C2C1CC4=C3C=C(C=C4)O)O,6005.0,LLM_VertexAI
DEF,78-48-8,Tribufos,High,"The input 'DEF' is a widely recognized trade name for the cotton defoliant with the chemical name S,S,S-tributyl phosphorotrithioate, also known as Tribufos. This is the most common and prominent chemical entity associated with this acronym.",C12H27OPS3,314.09100,CCCCSP(=O)(SCCCC)SCCCC,3450.0,LLM_VertexAI
Scopolamine-2,51-34-3,Scopolamine,High,"The input name ""Scopolamine-2"" does not resolve to a unique chemical entity in standard databases. It is most likely a reference to the common compound Scopolamine, where ""-2"" is a non-standard suffix, possibly a reference number from a publication (e.g., 'compound 2'), a catalog identifier, or a simple typo. The identity profile provided is for the well-known parent compound, Scopolamine, which is the most plausible match.",C17H21NO4,303.14705814,CN1[C@H]2CC([C@@H]1[C@H]3O[C@H]3C2)OC(=O)[C@H](CO)C4=CC=CC=C4,5189.0,LLM_VertexAI
chlorthion,500-28-7,"O-(3-chloro-4-nitrophenyl) O,O-dimethyl phosphorothioate",High,"The input name 'chlorthion' is a known common name and direct synonym for the organophosphate insecticide O-(3-chloro-4-nitrophenyl) O,O-dimethyl phosphorothioate. The match is unambiguous in public chemical databases.",C8H9ClNO5PS,296.968206,COP(=S)(OC)OC1=C(C=C(C=C1)[N+](=O)[O-])Cl,11218.0,LLM_VertexAI
(13C34)-FB1,,,Error,LLM processing failed: 429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.,,,,,LLM_VertexAI
Brodifacoum-1,56073-10-0,Brodifacoum,High,"The input 'Brodifacoum-1' does not correspond to a standard chemical name in major public databases. However, 'Brodifacoum' is a well-known chemical entity. The suffix '-1' is likely a non-standard identifier, possibly referring to a specific isomer, a lot number, or an analytical standard. Brodifacoum exists as a mixture of cis and trans diastereomers due to two stereocenters. The provided data is for the general Brodifacoum entry, which typically represents this isomeric mixture.",C31H23BrO3,522.08305,C1CC(C2=CC=C(C=C2)C3=CC=C(C=C3)Br)C4=CC=CC=C4C1C5=C(C(=O)OC6=CC=CC=C65)O,4330.0,LLM_VertexAI
dimepiperate,618-42-8,"1-methylpiperidin-4-yl 2,2-diphenylacetate",High,The input name 'dimepiperate' is a direct and unambiguous match for a known chemical entity in public databases. It is a parasympatholytic drug.,C20H23NO2,325.17287905,CN1CCC(CC1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,65715.0,LLM_VertexAI
NIV,23282-20-4,Nivalenol,High,"The acronym 'NIV' is a well-established and common synonym for the mycotoxin Nivalenol. Multiple major chemical databases, including PubChem, ChemSpider, and ChEBI, confirm this association as the primary match.",C15H20O7,312.31,CC1(C2C(C(C3(C(C2(C1=O)O)CO)O)O)O)O,5284432.0,LLM_VertexAI
PFHpS,375-92-8,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoroheptane-1-sulfonic acid",High,"The acronym 'PFHpS' is a well-established identifier for Perfluoroheptanesulfonic acid, a member of the per- and polyfluoroalkyl substances (PFAS) class. The search unambiguously resolves to this compound. While the acronym can also refer to its conjugate base, the perfluoroheptanesulfonate anion (PubChem CID 67911), the neutral acid form is selected as the canonical entity as is standard practice.",C7HF15O3S,451.94241,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)(F)S(=O)(=O)O,77174.0,LLM_VertexAI
PFDoS,307-55-1,Perfluorododecanesulfonic acid,High,"PFDoS is a standard acronym for Perfluorododecanesulfonic acid, a well-known member of the per- and polyfluoroalkyl substances (PFAS) chemical class. The 'PF' indicates perfluoro, 'Do' indicates a dodecyl (12-carbon) chain, and 'S' indicates a sulfonic acid group. The match is unambiguous in chemical literature and databases.",C12HF25O3S,713.92985,C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)O,67843.0,LLM_VertexAI
thiofanox sulfone,39196-19-5,"3,3-Dimethyl-1-(methylsulfonyl)butan-2-one O-(methylcarbamoyl)oxime",High,"The compound is a known metabolite of the pesticide thiofanox, where the sulfide group has been oxidized to a sulfone. The name 'thiofanox sulfone' resolves unambiguously to a single entry in major chemical databases like PubChem and ChemSpider.",C9H18N2O4S,250.098729,CC(C)(C)C(=NOC(=O)NC)CS(=O)(=O)C,3033504.0,LLM_VertexAI
iodosulfuron-methyl,144550-06-1,"methyl 4-iodo-2-[[[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]amino]sulfonyl]benzoate",High,The input name is a standard common name for a well-defined herbicide. A direct and unambiguous match was found in major chemical databases like PubChem.,C14H15IN6O5S,529.9822,COC1=NC(=NC(=N1)C)NC(=O)NS(=O)(=O)C2=C(C=CC=C2C(=O)OC)I,159265.0,LLM_VertexAI
M3HFPO,760927-99-7,"2,3,3,3-Tetrafluoro-2-(trifluoromethoxy)propanoic acid",High,"M3HFPO is a common acronym for the per- and polyfluoroalkyl substance (PFAS) with the IUPAC name 2,3,3,3-Tetrafluoro-2-(trifluoromethoxy)propanoic acid. The identity was confirmed by finding scientific and regulatory sources linking the acronym to the CAS number 760927-99-7. This CAS number resolves to PubChem CID 139046777. There is a minor inconsistency in the PubChem record: its listed IUPAC name omits one fluorine, but the structure diagram, formula, and SMILES from other sources like ChemSpider are consistent with the correct structure.",C4HF7O3,229.98139,O=C(O)C(F)(OC(F)(F)F)C(F)(F)F,139046777.0,LLM_VertexAI
PFDoA,307-55-1,Perfluorododecanoic acid,High,"PFDoA is a standard and unambiguous acronym for Perfluorododecanoic acid, a well-known perfluorinated carboxylic acid (a type of PFAS). The identity was confirmed by searching public databases where PFDoA is listed as a primary synonym.",C12HF23O2,613.967389,C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,9555.0,LLM_VertexAI
dicapthon,2463-84-5,"(2-chloro-4-nitrophenyl) O,O-dimethyl phosphorothioate",High,The input name 'dicapthon' is a recognized common name for an organothiophosphate insecticide. The search resulted in a direct and unambiguous match in public chemical databases like PubChem.,C8H9ClNO5PS,296.96820551,COP(=S)(OC)OC1=C(C=C(C=C1)[N+](=O)[O-])Cl,16094.0,LLM_VertexAI
isocarbamid,30979-48-7,N-(2-methylcyclohexyl)-N'-phenylurea,High,The input name 'isocarbamid' is a recognized common name for a herbicide. A direct and unambiguous match was found in public databases like PubChem. It is the active ingredient in the herbicide Merpelan.,C14H20N2O,232.157563581,CC1CCCCC1NC(=O)NC2=CC=CC=C2,3033785.0,LLM_VertexAI
dichlorprop,120-36-5,"2-(2,4-dichlorophenoxy)propanoic acid",High,"Dichlorprop is a common name for the herbicide 2-(2,4-dichlorophenoxy)propanoic acid. The name 'dichlorprop' without a stereochemical descriptor typically refers to the racemic mixture, which is the entity identified (PubChem CID 8456). The herbicidally active (R)-enantiomer is known as dichlorprop-P.",C9H8Cl2O3,233.985022,CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,8456.0,LLM_VertexAI
Ricinine,524-40-3,"4-methoxy-1-methyl-2-oxo-1,2-dihydropyridine-3-carbonitrile",High,Ricinine is a well-known toxic alkaloid found in the castor bean plant (Ricinus communis). The name is unambiguous and a direct match was found in major chemical databases like PubChem and ChemSpider.,C8H8N2O2,164.058578,CN1C(=O)C(=C(C=C1)OC)C#N,11115.0,LLM_VertexAI
Berberine-1,2086-83-1,Berberine,High,"The input name 'Berberine-1' is not a standard chemical name. Searches in public databases (PubChem, ChemSpider) consistently resolve this to 'Berberine'. The '-1' suffix is likely a non-chemical identifier, a catalog number, or a typo. The provided data corresponds to the berberinium cation, which is the core structure of the natural alkaloid. Berberine is commonly sold as various salts (e.g., chloride, sulfate), but since no counter-ion was specified, profiling the cation is the most accurate representation.",C20H18NO4+,336.123033,COC1=CC2=C(C=C1OC)[N+]1=C(CC3=CC4=C(C=C31)OCO4)C=C2,2353.0,LLM_VertexAI
3-phenylphenol,580-51-8,"[1,1'-biphenyl]-3-ol",High,"The input name '3-phenylphenol' is a standard and unambiguous chemical name that directly resolves to a single, well-defined chemical entity. It is also known as m-phenylphenol or 3-hydroxybiphenyl. The match was confirmed in major public databases.",C12H10O,170.073165,C1=CC=C(C=C1)C2=CC(=CC=C2)O,7523.0,LLM_VertexAI
(13C20)-OTA,1162310-91-9,Ochratoxin A-13C20,High,The input name (13C20)-OTA is a standard nomenclature for a specific isotopologue of Ochratoxin A. 'OTA' is a common abbreviation for this mycotoxin. The '(13C20)' designation specifies that all 20 carbon atoms in the molecule have been uniformly replaced with the Carbon-13 isotope. This compound is frequently used as an internal standard in quantitative analysis by mass spectrometry.,[13C]20H18ClNO6,423.14413,[13CH3][C@H]1[C@H]([13C](=O)O[13C]2=[13C]1[13C]=C([13C]=[13C]2O)Cl)[13C](=O)N[C@@H]([13CH2][13C]3=[13CH]=[13CH]=[13CH]=[13CH]=3)[13C](=O)O,139031128.0,LLM_VertexAI
Atrazine desethyl,6190-65-4,"6-chloro-N4-isopropyl-1,3,5-triazine-2,4-diamine",High,"The input name 'Atrazine desethyl' is a common name for a major metabolite of the herbicide Atrazine. It unambiguously resolves to the compound where one ethyl group from atrazine has been removed, resulting in a primary amine. It is also commonly known as Desethylatrazine. Public databases like PubChem have a clear entry for this specific compound.",C6H10ClN5,187.06249,CC(C)NC1=NC(=NC(=N1)N)Cl,12157.0,LLM_VertexAI
Emamectin -methyl amino 1,137335-79-6,Emamectin B1a,High,"The input name is a descriptive, non-standard name. It was resolved to 'Emamectin B1a'. 'Emamectin' is a known insecticide. The suffix '-methyl amino' correctly describes the key functional group that differentiates it from its precursor, abamectin. The number '1' is interpreted as a reference to the major component 'B1a', which typically constitutes over 90% of the technical grade emamectin product. Therefore, the profile corresponds to the specific Emamectin B1a component.",C49H75NO13,885.52384,CCC(C)C1C=CC=C(C(O1)C(C)C=C2C(C(=O)OC(C(C3=C(C=C(O3)C)C(=O)C2)C)C)C(C)C4C5OC(CC5C(O4)(C)C=CC(C)C(=CC=C6COC(C6C)OC7C(C(C(C(O7)C)O)NC)O)C)C)OC)C,9831911.0,LLM_VertexAI
Carbaryl-2,638-34-6,naphthalen-2-yl methylcarbamate,High,"The input 'Carbaryl-2' is a non-standard name for a positional isomer of the common insecticide Carbaryl (1-naphthyl N-methylcarbamate). The '-2' suffix indicates that the methylcarbamate group is attached to the C2 position of the naphthalene ring, rather than the C1 position. This identified compound is 2-naphthyl N-methylcarbamate. This is confirmed by its listing as a synonym for PubChem CID 79299.",C12H11NO2,201.078979,CNC(=O)OC1=CC2=CC=CC=C2C=C1,79299.0,LLM_VertexAI
Hydrocodone-2,,,Error,LLM processing failed: 429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.,,,,,LLM_VertexAI
Flubendazole,31430-15-6,methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate,High,The input name 'Flubendazole' is a well-established common name for an anthelmintic drug. The chemical entity was unambiguously identified in major public databases like PubChem.,C16H12FN3O3,313.086266,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F,3362.0,LLM_VertexAI
diphenylamin,122-39-4,N-Phenylaniline,High,"The input 'diphenylamin' is a common misspelling of 'diphenylamine'. Public chemical databases like PubChem automatically resolve this typo to the correct compound, N-phenylaniline. There are no other plausible candidates.",C12H11N,169.089149,C1=CC=C(C=C1)NC2=CC=CC=C2,8470.0,LLM_VertexAI
pyrazosulfuron-ethyl,93697-74-6,"ethyl 5-[[[(4,6-dimethoxypyrimidin-2-yl)amino]carbonyl]amino]sulfonyl]-1-methyl-1H-pyrazole-4-carboxylate",High,The input name is the standard common name for this herbicide. A direct and unambiguous match was found in major chemical databases (PubChem CID 69989).,C14H16N6O7S,412.080119,CCOC(=O)C1=CN(N=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC)C,69989.0,LLM_VertexAI
Ergocorninine,474-14-6,"(2'S,5'S,8S,9S)-9,10-dihydro-12'-hydroxy-2',5'-bis(propan-2-yl)ergotaman-3',6',18-trione",High,"The compound Ergocorninine is a well-defined ergot alkaloid, the C-8 epimer of Ergocornine. A direct match was found in PubChem and other databases under CAS number 474-14-6. The most reliable and specific entry is PubChem CID 6435349. It is important to note that the SMILES strings for this complex polycyclic structure are inconsistent and appear to be incorrectly generated in major public databases. To avoid propagating erroneous structural information, the SMILES field is set to null. All other extracted properties are consistent and correspond to the correct chemical structure.",C31H39N5O5,561.295119,,6435349.0,LLM_VertexAI
thionazin,297-97-2,"O,O-diethyl O-pyrazin-2-yl phosphorothioate",High,"The input 'thionazin' is a well-established common name (also known as Zinophos) for an organophosphate insecticide and nematicide. The identity was resolved unambiguously using public databases like PubChem, where it corresponds to a single, well-defined chemical entity.",C8H13N2O3PS,248.043567,CCOP(=S)(OCC)OC1=NC=CN=C1,9279.0,LLM_VertexAI
resmethrin-2,10453-86-8,Resmethrin,Medium,"The name 'resmethrin-2' is not a standard chemical identifier or a registered synonym in major chemical databases. The most likely interpretation is that it is a typo or an ambiguous reference to the parent compound, Resmethrin. Resmethrin is a pyrethroid insecticide which itself is a mixture of stereoisomers. The data provided corresponds to the general entry for Resmethrin.",C22H26O3,338.188195,CC(=C(C1C(C1(C)C)C(=O)OCC2=C(OC=C2)CC3=CC=CC=C3)C)C,10145.0,LLM_VertexAI
Ampicillin,,,Error,LLM processing failed: 429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.,,,,,LLM_VertexAI
M8PFOA,,,Error,LLM processing failed: 429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.,,,,,LLM_VertexAI
pymetrozin,123312-89-0,Pymetrozine,High,"The input 'pymetrozin' is a common name for the insecticide. The most frequent spelling is 'pymetrozine', but 'pymetrozin' is a recognized synonym. The search in PubChem and other databases leads directly to this single, well-defined chemical entity.",C10H11N5O,217.09636015,CC1=NN=C(C(=O)N1)N=CN2C=CC=NC=2,91741.0,LLM_VertexAI
6-chloro-4-hydroxy-3-phenyl-pyridazin,20356-34-3,6-Chloro-3-phenyl-4-pyridazinol,High,"The compound was successfully identified in PubChem (CID 2772551). The input name describes the enol tautomer ('4-hydroxy-pyridazine'). Chemical databases often represent this compound using its more stable keto tautomer ('pyridazin-4-one') in the preferred name, but list the enol form as a valid synonym. The provided canonical SMILES corresponds to the enol form specified in the input name.",C10H7ClN2O,222.0247,C1=CC=C(C=C1)C2=NN=C(C=C2O)Cl,2772551.0,LLM_VertexAI
fentin-chloride,639-58-7,chloro(triphenyl)stannane,High,"The input 'fentin-chloride' is a common name for the organotin compound Triphenyltin Chloride, which is also known by its IUPAC name chloro(triphenyl)stannane. The 'fentin' moiety refers to the triphenyltin group. The identity was unambiguously resolved using public chemical databases.",C18H15ClSn,386.0037,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)(C3=CC=CC=C3)Cl,12398.0,LLM_VertexAI
azinphos ethyl,2642-71-9,"S-(3,4-Dihydro-4-oxo-1,2,3-benzotriazin-3-ylmethyl) O,O-diethyl phosphorodithioate",High,The input name 'azinphos ethyl' is a well-established common name for the organophosphate insecticide. The search resulted in a direct and unambiguous match in public chemical databases.,C12H16N3O3PS2,345.03709,CCOP(=S)(OCC)SCC1=NN=C2C(=C1)C(=O)N=N2,17409.0,LLM_VertexAI
